gemeente;soort;jaar;verkiezing;"verkiezing-
partij";p;partij;w;sb;stemmen;opmerking
Leiden;EP;2009;EP2009;EP2009-17;17;Libertas;8;54;1;
Leiden;EP;2009;EP2009;EP2009-1;1;CDA - Europese Volkspartij;8;55;65;
Leiden;EP;2009;EP2009;EP2009-2;2;P.v.d.A./Europese Sociaaldemocraten;8;55;131;
Leiden;EP;2009;EP2009;EP2009-3;3;VVD - Europese Liberaal-Democraten;8;55;106;
Leiden;EP;2009;EP2009;EP2009-4;4;GROENLINKS;8;55;133;
Leiden;EP;2009;EP2009;EP2009-5;5;SP (Socialistische Partij);8;55;38;
Leiden;EP;2009;EP2009;EP2009-6;6;ChristenUnie-SGP;8;55;40;
Leiden;EP;2009;EP2009;EP2009-7;7;Democraten 66 (D66);8;55;223;
Leiden;EP;2009;EP2009;EP2009-8;8;Newropeans;8;55;6;
Leiden;EP;2009;EP2009;EP2009-9;9;Europa Voordelig! & Duurzaam;8;55;2;
Leiden;EP;2009;EP2009;EP2009-10;10;Solidara;8;55;0;
Leiden;EP;2009;EP2009;EP2009-11;11;Partij voor de Dieren;8;55;25;
Leiden;EP;2009;EP2009;EP2009-12;12;EUROPESE KLOKKENLUIDERS PARTIJ (EKP);8;55;5;
Leiden;EP;2009;EP2009;EP2009-13;13;De Groenen;8;55;4;
Leiden;EP;2009;EP2009;EP2009-14;14;PVV (Partij voor de Vrijheid);8;55;72;
Leiden;EP;2009;EP2009;EP2009-15;15;Liberaal Democratische Partij;8;55;2;
Leiden;EP;2009;EP2009;EP2009-16;16;Partij voor Europese Politiek (PEP);8;55;1;
Leiden;EP;2009;EP2009;EP2009-17;17;Libertas;8;55;1;
Leiden;EP;2009;EP2009;EP2009-1;1;CDA - Europese Volkspartij;8;56;46;
Leiden;EP;2009;EP2009;EP2009-2;2;P.v.d.A./Europese Sociaaldemocraten;8;56;81;
Leiden;EP;2009;EP2009;EP2009-3;3;VVD - Europese Liberaal-Democraten;8;56;63;
Leiden;EP;2009;EP2009;EP2009-4;4;GROENLINKS;8;56;86;
Leiden;EP;2009;EP2009;EP2009-5;5;SP (Socialistische Partij);8;56;33;
Leiden;EP;2009;EP2009;EP2009-6;6;ChristenUnie-SGP;8;56;14;
Leiden;EP;2009;EP2009;EP2009-7;7;Democraten 66 (D66);8;56;159;
Leiden;EP;2009;EP2009;EP2009-8;8;Newropeans;8;56;0;
Leiden;EP;2009;EP2009;EP2009-9;9;Europa Voordelig! & Duurzaam;8;56;0;
Leiden;EP;2009;EP2009;EP2009-10;10;Solidara;8;56;2;
Leiden;EP;2009;EP2009;EP2009-11;11;Partij voor de Dieren;8;56;21;
Leiden;EP;2009;EP2009;EP2009-12;12;EUROPESE KLOKKENLUIDERS PARTIJ (EKP);8;56;1;
Leiden;EP;2009;EP2009;EP2009-13;13;De Groenen;8;56;0;
Leiden;EP;2009;EP2009;EP2009-14;14;PVV (Partij voor de Vrijheid);8;56;62;
Leiden;EP;2009;EP2009;EP2009-15;15;Liberaal Democratische Partij;8;56;2;
Leiden;EP;2009;EP2009;EP2009-16;16;Partij voor Europese Politiek (PEP);8;56;0;
Leiden;EP;2009;EP2009;EP2009-17;17;Libertas;8;56;3;
Leiden;EP;2009;EP2009;EP2009-1;1;CDA - Europese Volkspartij;8;57;79;
Leiden;EP;2009;EP2009;EP2009-2;2;P.v.d.A./Europese Sociaaldemocraten;8;57;123;
Leiden;EP;2009;EP2009;EP2009-3;3;VVD - Europese Liberaal-Democraten;8;57;90;
Leiden;EP;2009;EP2009;EP2009-4;4;GROENLINKS;8;57;109;
Leiden;EP;2009;EP2009;EP2009-5;5;SP (Socialistische Partij);8;57;48;
Leiden;EP;2009;EP2009;EP2009-6;6;ChristenUnie-SGP;8;57;15;
Leiden;EP;2009;EP2009;EP2009-7;7;Democraten 66 (D66);8;57;165;
Leiden;EP;2009;EP2009;EP2009-8;8;Newropeans;8;57;3;
Leiden;EP;2009;EP2009;EP2009-9;9;Europa Voordelig! & Duurzaam;8;57;0;
Leiden;EP;2009;EP2009;EP2009-10;10;Solidara;8;57;1;
Leiden;EP;2009;EP2009;EP2009-11;11;Partij voor de Dieren;8;57;18;
Leiden;EP;2009;EP2009;EP2009-12;12;EUROPESE KLOKKENLUIDERS PARTIJ (EKP);8;57;1;
Leiden;EP;2009;EP2009;EP2009-13;13;De Groenen;8;57;1;
Leiden;EP;2009;EP2009;EP2009-14;14;PVV (Partij voor de Vrijheid);8;57;72;
Leiden;EP;2009;EP2009;EP2009-15;15;Liberaal Democratische Partij;8;57;2;
Leiden;EP;2009;EP2009;EP2009-16;16;Partij voor Europese Politiek (PEP);8;57;0;
Leiden;EP;2009;EP2009;EP2009-17;17;Libertas;8;57;2;
Leiden;EP;2009;EP2009;EP2009-1;1;CDA - Europese Volkspartij;8;58;97;
Leiden;EP;2009;EP2009;EP2009-2;2;P.v.d.A./Europese Sociaaldemocraten;8;58;114;
Leiden;EP;2009;EP2009;EP2009-3;3;VVD - Europese Liberaal-Democraten;8;58;84;
Leiden;EP;2009;EP2009;EP2009-4;4;GROENLINKS;8;58;91;
Leiden;EP;2009;EP2009;EP2009-5;5;SP (Socialistische Partij);8;58;62;
Leiden;EP;2009;EP2009;EP2009-6;6;ChristenUnie-SGP;8;58;26;
Leiden;EP;2009;EP2009;EP2009-7;7;Democraten 66 (D66);8;58;147;
Leiden;EP;2009;EP2009;EP2009-8;8;Newropeans;8;58;2;
Leiden;EP;2009;EP2009;EP2009-9;9;Europa Voordelig! & Duurzaam;8;58;1;
Leiden;EP;2009;EP2009;EP2009-10;10;Solidara;8;58;1;
Leiden;EP;2009;EP2009;EP2009-11;11;Partij voor de Dieren;8;58;23;
Leiden;EP;2009;EP2009;EP2009-12;12;EUROPESE KLOKKENLUIDERS PARTIJ (EKP);8;58;3;
Leiden;EP;2009;EP2009;EP2009-13;13;De Groenen;8;58;3;
Leiden;EP;2009;EP2009;EP2009-14;14;PVV (Partij voor de Vrijheid);8;58;134;
Leiden;EP;2009;EP2009;EP2009-15;15;Liberaal Democratische Partij;8;58;3;
Leiden;EP;2009;EP2009;EP2009-16;16;Partij voor Europese Politiek (PEP);8;58;1;
Leiden;EP;2009;EP2009;EP2009-17;17;Libertas;8;58;3;
Leiden;EP;2009;EP2009;EP2009-1;1;CDA - Europese Volkspartij;8;59;70;
Leiden;EP;2009;EP2009;EP2009-2;2;P.v.d.A./Europese Sociaaldemocraten;8;59;109;
Leiden;EP;2009;EP2009;EP2009-3;3;VVD - Europese Liberaal-Democraten;8;59;82;
Leiden;EP;2009;EP2009;EP2009-4;4;GROENLINKS;8;59;82;
Leiden;EP;2009;EP2009;EP2009-5;5;SP (Socialistische Partij);8;59;60;
Leiden;EP;2009;EP2009;EP2009-6;6;ChristenUnie-SGP;8;59;18;
Leiden;EP;2009;EP2009;EP2009-7;7;Democraten 66 (D66);8;59;107;
Leiden;EP;2009;EP2009;EP2009-8;8;Newropeans;8;59;8;
Leiden;EP;2009;EP2009;EP2009-9;9;Europa Voordelig! & Duurzaam;8;59;0;
Leiden;EP;2009;EP2009;EP2009-10;10;Solidara;8;59;0;
Leiden;EP;2009;EP2009;EP2009-11;11;Partij voor de Dieren;8;59;20;
Leiden;EP;2009;EP2009;EP2009-12;12;EUROPESE KLOKKENLUIDERS PARTIJ (EKP);8;59;2;
Leiden;EP;2009;EP2009;EP2009-13;13;De Groenen;8;59;0;
Leiden;EP;2009;EP2009;EP2009-14;14;PVV (Partij voor de Vrijheid);8;59;82;
Leiden;EP;2009;EP2009;EP2009-15;15;Liberaal Democratische Partij;8;59;1;
Leiden;EP;2009;EP2009;EP2009-16;16;Partij voor Europese Politiek (PEP);8;59;0;
Leiden;EP;2009;EP2009;EP2009-17;17;Libertas;8;59;0;
Leiden;EP;2009;EP2009;EP2009-1;1;CDA - Europese Volkspartij;9;60;44;
Leiden;EP;2009;EP2009;EP2009-2;2;P.v.d.A./Europese Sociaaldemocraten;9;60;96;
Leiden;EP;2009;EP2009;EP2009-3;3;VVD - Europese Liberaal-Democraten;9;60;52;
Leiden;EP;2009;EP2009;EP2009-4;4;GROENLINKS;9;60;86;
Leiden;EP;2009;EP2009;EP2009-5;5;SP (Socialistische Partij);9;60;50;
Leiden;EP;2009;EP2009;EP2009-6;6;ChristenUnie-SGP;9;60;14;
Leiden;EP;2009;EP2009;EP2009-7;7;Democraten 66 (D66);9;60;88;
Leiden;EP;2009;EP2009;EP2009-8;8;Newropeans;9;60;1;
Leiden;EP;2009;EP2009;EP2009-9;9;Europa Voordelig! & Duurzaam;9;60;1;
Leiden;EP;2009;EP2009;EP2009-10;10;Solidara;9;60;1;
Leiden;EP;2009;EP2009;EP2009-11;11;Partij voor de Dieren;9;60;33;
Leiden;EP;2009;EP2009;EP2009-12;12;EUROPESE KLOKKENLUIDERS PARTIJ (EKP);9;60;3;
Leiden;EP;2009;EP2009;EP2009-13;13;De Groenen;9;60;1;
Leiden;EP;2009;EP2009;EP2009-14;14;PVV (Partij voor de Vrijheid);9;60;126;
Leiden;EP;2009;EP2009;EP2009-15;15;Liberaal Democratische Partij;9;60;1;
Leiden;EP;2009;EP2009;EP2009-16;16;Partij voor Europese Politiek (PEP);9;60;0;
Leiden;EP;2009;EP2009;EP2009-17;17;Libertas;9;60;4;
Leiden;EP;2009;EP2009;EP2009-1;1;CDA - Europese Volkspartij;9;61;38;
Leiden;EP;2009;EP2009;EP2009-2;2;P.v.d.A./Europese Sociaaldemocraten;9;61;89;
Leiden;EP;2009;EP2009;EP2009-3;3;VVD - Europese Liberaal-Democraten;9;61;42;
Leiden;EP;2009;EP2009;EP2009-4;4;GROENLINKS;9;61;67;
Leiden;EP;2009;EP2009;EP2009-5;5;SP (Socialistische Partij);9;61;46;
Leiden;EP;2009;EP2009;EP2009-6;6;ChristenUnie-SGP;9;61;11;
Leiden;EP;2009;EP2009;EP2009-7;7;Democraten 66 (D66);9;61;74;
Leiden;EP;2009;EP2009;EP2009-8;8;Newropeans;9;61;4;
Leiden;EP;2009;EP2009;EP2009-9;9;Europa Voordelig! & Duurzaam;9;61;0;
Leiden;EP;2009;EP2009;EP2009-10;10;Solidara;9;61;4;
Leiden;EP;2009;EP2009;EP2009-11;11;Partij voor de Dieren;9;61;16;
Leiden;EP;2009;EP2009;EP2009-12;12;EUROPESE KLOKKENLUIDERS PARTIJ (EKP);9;61;5;
Leiden;EP;2009;EP2009;EP2009-13;13;De Groenen;9;61;2;
Leiden;EP;2009;EP2009;EP2009-14;14;PVV (Partij voor de Vrijheid);9;61;104;
Leiden;EP;2009;EP2009;EP2009-15;15;Liberaal Democratische Partij;9;61;2;
Leiden;EP;2009;EP2009;EP2009-16;16;Partij voor Europese Politiek (PEP);9;61;0;
Leiden;EP;2009;EP2009;EP2009-17;17;Libertas;9;61;4;
Leiden;EP;2009;EP2009;EP2009-1;1;CDA - Europese Volkspartij;9;62;35;
Leiden;EP;2009;EP2009;EP2009-2;2;P.v.d.A./Europese Sociaaldemocraten;9;62;65;
Leiden;EP;2009;EP2009;EP2009-3;3;VVD - Europese Liberaal-Democraten;9;62;27;
Leiden;EP;2009;EP2009;EP2009-4;4;GROENLINKS;9;62;34;
Leiden;EP;2009;EP2009;EP2009-5;5;SP (Socialistische Partij);9;62;36;
Leiden;EP;2009;EP2009;EP2009-6;6;ChristenUnie-SGP;9;62;6;
Leiden;EP;2009;EP2009;EP2009-7;7;Democraten 66 (D66);9;62;30;
Leiden;EP;2009;EP2009;EP2009-8;8;Newropeans;9;62;3;
Leiden;EP;2009;EP2009;EP2009-9;9;Europa Voordelig! & Duurzaam;9;62;0;
Leiden;EP;2009;EP2009;EP2009-10;10;Solidara;9;62;0;
Leiden;EP;2009;EP2009;EP2009-11;11;Partij voor de Dieren;9;62;12;
Leiden;EP;2009;EP2009;EP2009-12;12;EUROPESE KLOKKENLUIDERS PARTIJ (EKP);9;62;0;
Leiden;EP;2009;EP2009;EP2009-13;13;De Groenen;9;62;0;
Leiden;EP;2009;EP2009;EP2009-14;14;PVV (Partij voor de Vrijheid);9;62;97;
Leiden;EP;2009;EP2009;EP2009-15;15;Liberaal Democratische Partij;9;62;1;
Leiden;EP;2009;EP2009;EP2009-16;16;Partij voor Europese Politiek (PEP);9;62;0;
Leiden;EP;2009;EP2009;EP2009-17;17;Libertas;9;62;0;
Leiden;EP;2009;EP2009;EP2009-1;1;CDA - Europese Volkspartij;9;63;55;
Leiden;EP;2009;EP2009;EP2009-2;2;P.v.d.A./Europese Sociaaldemocraten;9;63;89;
Leiden;EP;2009;EP2009;EP2009-3;3;VVD - Europese Liberaal-Democraten;9;63;44;
Leiden;EP;2009;EP2009;EP2009-4;4;GROENLINKS;9;63;71;
Leiden;EP;2009;EP2009;EP2009-5;5;SP (Socialistische Partij);9;63;46;
Leiden;EP;2009;EP2009;EP2009-6;6;ChristenUnie-SGP;9;63;19;
Leiden;EP;2009;EP2009;EP2009-7;7;Democraten 66 (D66);9;63;89;
Leiden;EP;2009;EP2009;EP2009-8;8;Newropeans;9;63;2;
Leiden;EP;2009;EP2009;EP2009-9;9;Europa Voordelig! & Duurzaam;9;63;0;
Leiden;EP;2009;EP2009;EP2009-10;10;Solidara;9;63;0;
Leiden;EP;2009;EP2009;EP2009-11;11;Partij voor de Dieren;9;63;30;
Leiden;EP;2009;EP2009;EP2009-12;12;EUROPESE KLOKKENLUIDERS PARTIJ (EKP);9;63;4;
Leiden;EP;2009;EP2009;EP2009-13;13;De Groenen;9;63;0;
Leiden;EP;2009;EP2009;EP2009-14;14;PVV (Partij voor de Vrijheid);9;63;97;
Leiden;EP;2009;EP2009;EP2009-15;15;Liberaal Democratische Partij;9;63;2;
Leiden;EP;2009;EP2009;EP2009-16;16;Partij voor Europese Politiek (PEP);9;63;0;
Leiden;EP;2009;EP2009;EP2009-17;17;Libertas;9;63;1;
Leiden;EP;2009;EP2009;EP2009-1;1;CDA - Europese Volkspartij;9;64;65;
Leiden;EP;2009;EP2009;EP2009-2;2;P.v.d.A./Europese Sociaaldemocraten;9;64;92;
Leiden;EP;2009;EP2009;EP2009-3;3;VVD - Europese Liberaal-Democraten;9;64;54;
Leiden;EP;2009;EP2009;EP2009-4;4;GROENLINKS;9;64;51;
Leiden;EP;2009;EP2009;EP2009-5;5;SP (Socialistische Partij);9;64;61;
Leiden;EP;2009;EP2009;EP2009-6;6;ChristenUnie-SGP;9;64;15;
Leiden;EP;2009;EP2009;EP2009-7;7;Democraten 66 (D66);9;64;82;
Leiden;EP;2009;EP2009;EP2009-8;8;Newropeans;9;64;8;
Leiden;EP;2009;EP2009;EP2009-9;9;Europa Voordelig! & Duurzaam;9;64;0;
Leiden;EP;2009;EP2009;EP2009-10;10;Solidara;9;64;2;
Leiden;EP;2009;EP2009;EP2009-11;11;Partij voor de Dieren;9;64;18;
Leiden;EP;2009;EP2009;EP2009-12;12;EUROPESE KLOKKENLUIDERS PARTIJ (EKP);9;64;3;
Leiden;EP;2009;EP2009;EP2009-13;13;De Groenen;9;64;1;
Leiden;EP;2009;EP2009;EP2009-14;14;PVV (Partij voor de Vrijheid);9;64;113;
Leiden;EP;2009;EP2009;EP2009-15;15;Liberaal Democratische Partij;9;64;3;
Leiden;EP;2009;EP2009;EP2009-16;16;Partij voor Europese Politiek (PEP);9;64;0;
Leiden;EP;2009;EP2009;EP2009-17;17;Libertas;9;64;1;
Leiden;EP;2009;EP2009;EP2009-1;1;CDA - Europese Volkspartij;9;65;31;
Leiden;EP;2009;EP2009;EP2009-2;2;P.v.d.A./Europese Sociaaldemocraten;9;65;84;
Leiden;EP;2009;EP2009;EP2009-3;3;VVD - Europese Liberaal-Democraten;9;65;42;
Leiden;EP;2009;EP2009;EP2009-4;4;GROENLINKS;9;65;52;
Leiden;EP;2009;EP2009;EP2009-5;5;SP (Socialistische Partij);9;65;40;
Leiden;EP;2009;EP2009;EP2009-6;6;ChristenUnie-SGP;9;65;12;
Leiden;EP;2009;EP2009;EP2009-7;7;Democraten 66 (D66);9;65;71;
Leiden;EP;2009;EP2009;EP2009-8;8;Newropeans;9;65;3;
Leiden;EP;2009;EP2009;EP2009-9;9;Europa Voordelig! & Duurzaam;9;65;0;
Leiden;EP;2009;EP2009;EP2009-10;10;Solidara;9;65;0;
Leiden;EP;2009;EP2009;EP2009-11;11;Partij voor de Dieren;9;65;33;
Leiden;EP;2009;EP2009;EP2009-12;12;EUROPESE KLOKKENLUIDERS PARTIJ (EKP);9;65;5;
Leiden;EP;2009;EP2009;EP2009-13;13;De Groenen;9;65;0;
Leiden;EP;2009;EP2009;EP2009-14;14;PVV (Partij voor de Vrijheid);9;65;80;
Leiden;EP;2009;EP2009;EP2009-15;15;Liberaal Democratische Partij;9;65;1;
Leiden;EP;2009;EP2009;EP2009-16;16;Partij voor Europese Politiek (PEP);9;65;0;
Leiden;EP;2009;EP2009;EP2009-17;17;Libertas;9;65;1;
Leiden;EP;2009;EP2009;EP2009-1;1;CDA - Europese Volkspartij;4;66;61;
Leiden;EP;2009;EP2009;EP2009-2;2;P.v.d.A./Europese Sociaaldemocraten;4;66;70;
Leiden;EP;2009;EP2009;EP2009-3;3;VVD - Europese Liberaal-Democraten;4;66;102;
Leiden;EP;2009;EP2009;EP2009-4;4;GROENLINKS;4;66;88;
Leiden;EP;2009;EP2009;EP2009-5;5;SP (Socialistische Partij);4;66;30;
Leiden;EP;2009;EP2009;EP2009-6;6;ChristenUnie-SGP;4;66;17;
Leiden;EP;2009;EP2009;EP2009-7;7;Democraten 66 (D66);4;66;144;
Leiden;EP;2009;EP2009;EP2009-8;8;Newropeans;4;66;4;
Leiden;EP;2009;EP2009;EP2009-9;9;Europa Voordelig! & Duurzaam;4;66;0;
Leiden;EP;2009;EP2009;EP2009-10;10;Solidara;4;66;1;
Leiden;EP;2009;EP2009;EP2009-11;11;Partij voor de Dieren;4;66;14;
Leiden;EP;2009;EP2009;EP2009-12;12;EUROPESE KLOKKENLUIDERS PARTIJ (EKP);4;66;3;
Leiden;EP;2009;EP2009;EP2009-13;13;De Groenen;4;66;0;
Leiden;EP;2009;EP2009;EP2009-14;14;PVV (Partij voor de Vrijheid);4;66;93;
Leiden;EP;2009;EP2009;EP2009-15;15;Liberaal Democratische Partij;4;66;1;
Leiden;EP;2009;EP2009;EP2009-16;16;Partij voor Europese Politiek (PEP);4;66;0;
Leiden;EP;2009;EP2009;EP2009-17;17;Libertas;4;66;2;
Leiden;EP;2009;EP2009;EP2009-1;1;CDA - Europese Volkspartij;99;100;50;
Leiden;EP;2009;EP2009;EP2009-2;2;P.v.d.A./Europese Sociaaldemocraten;99;100;139;
Leiden;EP;2009;EP2009;EP2009-3;3;VVD - Europese Liberaal-Democraten;99;100;91;
Leiden;EP;2009;EP2009;EP2009-4;4;GROENLINKS;99;100;218;
Leiden;EP;2009;EP2009;EP2009-5;5;SP (Socialistische Partij);99;100;38;
Leiden;EP;2009;EP2009;EP2009-6;6;ChristenUnie-SGP;99;100;36;
Leiden;EP;2009;EP2009;EP2009-7;7;Democraten 66 (D66);99;100;246;
Leiden;EP;2009;EP2009;EP2009-8;8;Newropeans;99;100;14;
Leiden;EP;2009;EP2009;EP2009-9;9;Europa Voordelig! & Duurzaam;99;100;0;
Leiden;EP;2009;EP2009;EP2009-10;10;Solidara;99;100;1;
Leiden;EP;2009;EP2009;EP2009-11;11;Partij voor de Dieren;99;100;22;
Leiden;EP;2009;EP2009;EP2009-12;12;EUROPESE KLOKKENLUIDERS PARTIJ (EKP);99;100;4;
Leiden;EP;2009;EP2009;EP2009-13;13;De Groenen;99;100;1;
Leiden;EP;2009;EP2009;EP2009-14;14;PVV (Partij voor de Vrijheid);99;100;34;
Leiden;EP;2009;EP2009;EP2009-15;15;Liberaal Democratische Partij;99;100;3;
Leiden;EP;2009;EP2009;EP2009-16;16;Partij voor Europese Politiek (PEP);99;100;0;
Leiden;EP;2009;EP2009;EP2009-17;17;Libertas;99;100;5;
Leiden;GR;2010;GR2010;GR2010-1;1;PvdA;0;1;214;
Leiden;GR;2010;GR2010;GR2010-2;2;SP;0;1;119;
Leiden;GR;2010;GR2010;GR2010-3;3;VVD;0;1;283;
Leiden;GR;2010;GR2010;GR2010-4;4;CDA;0;1;127;
Leiden;GR;2010;GR2010;GR2010-5;5;GrLi;0;1;177;
Leiden;GR;2010;GR2010;GR2010-6;6;D66;0;1;440;
Leiden;GR;2010;GR2010;GR2010-7;7;ChrU;0;1;48;
Leiden;GR;2010;GR2010;GR2010-8;8;LL;0;1;26;
Leiden;GR;2010;GR2010;GR2010-9;9;SLO;0;1;112;
Leiden;GR;2010;GR2010;GR2010-10;10;PvdD;0;1;58;
Leiden;GR;2010;GR2010;GR2010-11;11;PSleu;0;1;3;
Leiden;GR;2010;GR2010;GR2010-12;12;StTer;0;1;30;
Leiden;GR;2010;GR2010;GR2010-1;1;PvdA;0;2;149;
Leiden;GR;2010;GR2010;GR2010-2;2;SP;0;2;94;
Leiden;GR;2010;GR2010;GR2010-3;3;VVD;0;2;211;
Leiden;GR;2010;GR2010;GR2010-4;4;CDA;0;2;155;
Leiden;GR;2010;GR2010;GR2010-5;5;GrLi;0;2;170;
Leiden;GR;2010;GR2010;GR2010-6;6;D66;0;2;465;
Leiden;GR;2010;GR2010;GR2010-7;7;ChrU;0;2;41;
Leiden;GR;2010;GR2010;GR2010-8;8;LL;0;2;15;
Leiden;GR;2010;GR2010;GR2010-9;9;SLO;0;2;58;
Leiden;GR;2010;GR2010;GR2010-10;10;PvdD;0;2;52;
Leiden;GR;2010;GR2010;GR2010-11;11;PSleu;0;2;4;
Leiden;GR;2010;GR2010;GR2010-12;12;StTer;0;2;13;
Leiden;GR;2010;GR2010;GR2010-1;1;PvdA;0;3;97;
Leiden;GR;2010;GR2010;GR2010-2;2;SP;0;3;59;
Leiden;GR;2010;GR2010;GR2010-3;3;VVD;0;3;165;
Leiden;GR;2010;GR2010;GR2010-4;4;CDA;0;3;82;
Leiden;GR;2010;GR2010;GR2010-5;5;GrLi;0;3;97;
Leiden;GR;2010;GR2010;GR2010-6;6;D66;0;3;300;
Leiden;GR;2010;GR2010;GR2010-7;7;ChrU;0;3;33;
Leiden;GR;2010;GR2010;GR2010-8;8;LL;0;3;15;
Leiden;GR;2010;GR2010;GR2010-9;9;SLO;0;3;48;
Leiden;GR;2010;GR2010;GR2010-10;10;PvdD;0;3;31;
Leiden;GR;2010;GR2010;GR2010-11;11;PSleu;0;3;1;
Leiden;GR;2010;GR2010;GR2010-12;12;StTer;0;3;13;
Leiden;GR;2010;GR2010;GR2010-1;1;PvdA;0;4;83;
Leiden;GR;2010;GR2010;GR2010-2;2;SP;0;4;73;
Leiden;GR;2010;GR2010;GR2010-3;3;VVD;0;4;109;
Leiden;GR;2010;GR2010;GR2010-4;4;CDA;0;4;49;
Leiden;GR;2010;GR2010;GR2010-5;5;GrLi;0;4;80;
Leiden;GR;2010;GR2010;GR2010-6;6;D66;0;4;143;
Leiden;GR;2010;GR2010;GR2010-7;7;ChrU;0;4;33;
Leiden;GR;2010;GR2010;GR2010-8;8;LL;0;4;19;
Leiden;GR;2010;GR2010;GR2010-9;9;SLO;0;4;47;
Leiden;GR;2010;GR2010;GR2010-10;10;PvdD;0;4;27;
Leiden;GR;2010;GR2010;GR2010-11;11;PSleu;0;4;10;
Leiden;GR;2010;GR2010;GR2010-12;12;StTer;0;4;6;
Leiden;GR;2010;GR2010;GR2010-1;1;PvdA;1;5;76;
Leiden;GR;2010;GR2010;GR2010-2;2;SP;1;5;58;
Leiden;GR;2010;GR2010;GR2010-3;3;VVD;1;5;54;
Leiden;GR;2010;GR2010;GR2010-4;4;CDA;1;5;43;
Leiden;GR;2010;GR2010;GR2010-5;5;GrLi;1;5;52;
Leiden;GR;2010;GR2010;GR2010-6;6;D66;1;5;113;
Leiden;GR;2010;GR2010;GR2010-7;7;ChrU;1;5;19;
Leiden;GR;2010;GR2010;GR2010-8;8;LL;1;5;15;
Leiden;GR;2010;GR2010;GR2010-9;9;SLO;1;5;51;
Leiden;GR;2010;GR2010;GR2010-10;10;PvdD;1;5;30;
Leiden;GR;2010;GR2010;GR2010-11;11;PSleu;1;5;1;
Leiden;GR;2010;GR2010;GR2010-12;12;StTer;1;5;9;
Leiden;GR;2010;GR2010;GR2010-1;1;PvdA;1;6;148;
Leiden;GR;2010;GR2010;GR2010-2;2;SP;1;6;107;
Leiden;GR;2010;GR2010;GR2010-3;3;VVD;1;6;124;
Leiden;GR;2010;GR2010;GR2010-4;4;CDA;1;6;79;
Leiden;GR;2010;GR2010;GR2010-5;5;GrLi;1;6;114;
Leiden;GR;2010;GR2010;GR2010-6;6;D66;1;6;287;
Leiden;GR;2010;GR2010;GR2010-7;7;ChrU;1;6;28;
Leiden;GR;2010;GR2010;GR2010-8;8;LL;1;6;13;
Leiden;GR;2010;GR2010;GR2010-9;9;SLO;1;6;68;
Leiden;GR;2010;GR2010;GR2010-10;10;PvdD;1;6;28;
Leiden;GR;2010;GR2010;GR2010-11;11;PSleu;1;6;1;
Leiden;GR;2010;GR2010;GR2010-12;12;StTer;1;6;25;
Leiden;GR;2010;GR2010;GR2010-1;1;PvdA;1;7;95;
Leiden;GR;2010;GR2010;GR2010-2;2;SP;1;7;69;
Leiden;GR;2010;GR2010;GR2010-3;3;VVD;1;7;118;
Leiden;GR;2010;GR2010;GR2010-4;4;CDA;1;7;81;
Leiden;GR;2010;GR2010;GR2010-5;5;GrLi;1;7;105;
Leiden;GR;2010;GR2010;GR2010-6;6;D66;1;7;278;
Leiden;GR;2010;GR2010;GR2010-7;7;ChrU;1;7;44;
Leiden;GR;2010;GR2010;GR2010-8;8;LL;1;7;15;
Leiden;GR;2010;GR2010;GR2010-9;9;SLO;1;7;30;
Leiden;GR;2010;GR2010;GR2010-10;10;PvdD;1;7;24;
Leiden;GR;2010;GR2010;GR2010-11;11;PSleu;1;7;2;
Leiden;GR;2010;GR2010;GR2010-12;12;StTer;1;7;15;
Leiden;GR;2010;GR2010;GR2010-1;1;PvdA;1;8;74;
Leiden;GR;2010;GR2010;GR2010-2;2;SP;1;8;44;
Leiden;GR;2010;GR2010;GR2010-3;3;VVD;1;8;118;
Leiden;GR;2010;GR2010;GR2010-4;4;CDA;1;8;73;
Leiden;GR;2010;GR2010;GR2010-5;5;GrLi;1;8;97;
Leiden;GR;2010;GR2010;GR2010-6;6;D66;1;8;186;
Leiden;GR;2010;GR2010;GR2010-7;7;ChrU;1;8;48;
Leiden;GR;2010;GR2010;GR2010-8;8;LL;1;8;10;
Leiden;GR;2010;GR2010;GR2010-9;9;SLO;1;8;43;
Leiden;GR;2010;GR2010;GR2010-10;10;PvdD;1;8;18;
Leiden;GR;2010;GR2010;GR2010-11;11;PSleu;1;8;1;
Leiden;GR;2010;GR2010;GR2010-12;12;StTer;1;8;11;
Leiden;GR;2010;GR2010;GR2010-1;1;PvdA;1;9;166;
Leiden;GR;2010;GR2010;GR2010-2;2;SP;1;9;109;
Leiden;GR;2010;GR2010;GR2010-3;3;VVD;1;9;153;
Leiden;GR;2010;GR2010;GR2010-4;4;CDA;1;9;56;
Leiden;GR;2010;GR2010;GR2010-5;5;GrLi;1;9;123;
Leiden;GR;2010;GR2010;GR2010-6;6;D66;1;9;307;
Leiden;GR;2010;GR2010;GR2010-7;7;ChrU;1;9;46;
Leiden;GR;2010;GR2010;GR2010-8;8;LL;1;9;27;
Leiden;GR;2010;GR2010;GR2010-9;9;SLO;1;9;91;
Leiden;GR;2010;GR2010;GR2010-10;10;PvdD;1;9;44;
Leiden;GR;2010;GR2010;GR2010-11;11;PSleu;1;9;4;
Leiden;GR;2010;GR2010;GR2010-12;12;StTer;1;9;13;
Leiden;GR;2010;GR2010;GR2010-1;1;PvdA;1;10;112;
